time,response_time,active_pods_count,cpu_load,current_power_of_attack
2022-03-01 00:49:43.777066,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:45.714564,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:47.714377,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:49.692731,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:51.681628,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:53.665824,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:49:55.666018,0.4,4 6 5 6,1 1 1 1,2
2022-03-01 00:49:57.619149,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:49:59.572279,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:01.540989,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:03.478531,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:05.322275,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:07.181652,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:08.994147,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:11.025397,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:12.931646,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:14.759774,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:16.525401,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:18.462701,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:20.759758,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:22.556650,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:24.466528,0.4,4 4 5 4,1 1 1 1,2
2022-03-01 00:50:26.238514,0.4,1 4 5 4,1 1 1 1,2
2022-03-01 00:50:28.035416,0.4,1 1 5 2,1 1 1 1,2
2022-03-01 00:50:29.857138,0.4,1 1 1 2,1 1 21 1,2
2022-03-01 00:50:31.646777,0.4,1 1 1 2,1 1 21 1,2
2022-03-01 00:50:33.408760,0.4,1 1 1 2,1 1 21 1,2
2022-03-01 00:50:35.190007,0.4,1 1 1 2,1 1 21 1,2
2022-03-01 00:50:37.002515,0.4,1 1 1 2,1 1 21 1,2
2022-03-01 00:50:38.846261,0.4,1 1 1 2,1 1 21 1,2
2022-03-01 00:50:40.799382,0.4,1 1 1 2,1 1 21 1,2
2022-03-01 00:50:42.658559,0.4,1 1 1 2,1 1 21 1,2
2022-03-01 00:50:44.424383,0.4,1 1 3 2,1 1 21 1,2
2022-03-01 00:50:46.190010,0.4,1 1 3 2,1 1 21 1,2
2022-03-01 00:50:47.955636,0.4,1 1 3 2,1 1 21 1,2
2022-03-01 00:50:50.299384,0.4,1 1 3 2,1 1 21 1,2
2022-03-01 00:50:52.096258,0.4,1 1 3 2,1 1 21 1,2
2022-03-01 00:50:53.846258,0.4,1 1 3 2,1 1 21 1,2
2022-03-01 00:50:55.565007,0.4,1 1 3 2,1 1 21 1,2
2022-03-01 00:50:57.361882,0.4,1 1 3 1,1 1 21 1,2
2022-03-01 00:50:59.065013,0.4,1 1 3 1,1 2 1 1,2
2022-03-01 00:51:00.814811,0.4,1 1 3 1,1 2 1 1,2
