time,response_time,active_pods_count,cpu_load,current_power_of_attack
2022-03-04 15:20:57.092595,0.4,5 5 6 5 6,50 49 41 61 67,14
2022-03-04 15:21:00.826473,0.5,5 5 6 5 6,50 35 41 57 67,14
2022-03-04 15:21:05.203365,0.7,5 5 6 5 6,50 35 41 57 67,14
2022-03-04 15:21:08.814394,0.4,5 5 6 5 6,50 35 41 57 67,14
2022-03-04 15:21:11.901277,0.5,5 5 6 5 6,50 35 41 57 67,14
2022-03-04 15:21:14.728322,0.4,5 5 6 5 6,50 35 41 57 67,14
2022-03-04 15:21:17.578920,0.4,5 5 6 5 6,50 35 41 57 67,14
2022-03-04 15:21:20.371770,0.4,5 5 6 5 6,50 35 41 57 67,14
2022-03-04 15:21:23.081249,0.4,5 5 6 5 6,50 35 41 57 67,14
2022-03-04 15:21:25.921753,0.4,5 5 6 5 6,43 35 41 57 50,2
2022-03-04 15:21:29.685187,0.5,5 5 6 5 6,43 44 44 57 50,2
2022-03-04 15:21:33.264173,0.4,5 5 6 5 6,43 44 44 57 50,2
2022-03-04 15:21:36.421175,0.4,5 5 6 5 6,43 44 44 57 50,2
2022-03-04 15:21:39.291789,0.4,5 5 6 5 6,43 44 44 57 50,2
2022-03-04 15:21:42.518348,0.4,5 5 6 5 6,43 44 44 57 50,2
2022-03-04 15:21:45.471741,0.4,5 5 6 5 6,43 44 44 57 50,2
2022-03-04 15:21:48.396642,0.4,5 5 6 5 6,43 44 44 57 50,2
2022-03-04 15:21:51.481639,0.5,5 5 6 5 6,43 44 44 57 50,2
2022-03-04 15:21:54.457732,0.4,5 5 6 5 6,43 44 44 57 50,2
2022-03-04 15:21:57.279630,0.4,5 5 6 5 6,43 37 44 57 50,2
2022-03-04 15:22:00.122941,0.4,5 5 6 5 6,43 37 35 57 50,2
2022-03-04 15:22:02.717557,0.4,5 5 6 5 6,43 37 35 57 50,2
2022-03-04 15:22:05.592915,0.4,5 5 6 5 6,43 37 35 57 50,2
2022-03-04 15:22:08.391443,0.4,5 5 6 5 6,43 37 35 57 50,2
2022-03-04 15:22:12.065526,0.4,5 5 6 5 6,43 37 35 57 50,2
2022-03-04 15:22:15.648578,0.4,5 5 6 5 6,43 37 35 57 50,2
2022-03-04 15:22:18.902949,0.4,5 5 6 5 6,43 37 35 57 50,2
2022-03-04 15:22:21.878456,0.4,5 5 6 5 6,43 37 35 57 50,2
2022-03-04 15:22:25.254753,0.4,5 5 6 5 6,43 37 35 57 1,2
2022-03-04 15:22:28.047260,0.4,5 5 6 5 6,10 5 35 1 1,2
2022-03-04 15:22:30.814027,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:22:33.591869,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:22:36.484836,0.5,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:22:39.108091,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:22:41.735818,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:22:44.382778,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:22:46.842511,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:22:49.367476,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:22:52.080259,0.5,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:22:54.738380,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:22:57.248876,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:22:59.862517,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:23:02.381417,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:23:05.182532,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:23:08.020589,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:23:10.683440,0.5,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:23:13.774114,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:23:16.650649,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:23:19.262150,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:23:21.749422,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:23:24.450514,0.4,5 5 6 5 6,10 5 5 1 1,2
2022-03-04 15:23:27.111278,0.4,5 5 6 5 6,1 1 5 1 1,2
2022-03-04 15:23:29.885766,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:23:32.428672,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:23:35.034176,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:23:37.756089,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:23:40.220056,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:23:42.794893,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:23:45.351040,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:23:47.810379,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:23:50.317917,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:23:52.759870,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:23:55.294087,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:23:57.758012,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:00.248956,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:02.530703,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:04.874213,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:07.257541,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:09.542132,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:11.882901,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:14.350807,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:16.702398,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:19.095810,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:21.509027,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:24.049009,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:26.501503,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:28.796331,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:31.118564,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:33.436303,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:35.735921,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:38.068797,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:40.430074,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:42.781584,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:45.160328,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:47.695180,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:50.150483,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:52.560866,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:55.083478,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:24:58.639587,1.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:01.099422,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:03.409524,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:05.733800,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:09.287307,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:11.976488,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:14.651993,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:17.330529,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:19.927271,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:22.585865,0.5,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:25.651994,0.5,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:28.430020,0.5,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:31.209948,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:33.585904,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:36.102879,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:38.569234,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:41.041144,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:43.738456,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:46.251650,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:48.713103,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:51.190491,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:53.704946,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:56.104696,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:25:58.413601,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:26:00.723489,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:26:03.067744,0.5,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:26:05.413964,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:26:08.247960,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:26:10.731034,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:26:13.607442,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:26:16.655417,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:26:19.130620,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:26:21.604096,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:26:24.013505,0.4,5 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:26:26.498505,0.4,4 5 6 5 6,1 1 1 1 1,2
2022-03-04 15:26:29.316851,0.4,4 5 4 5 6,1 1 1 1 1,2
2022-03-04 15:26:32.488776,0.4,4 5 4 5 6,1 1 1 1 1,2
2022-03-04 15:26:35.712701,0.4,4 5 4 5 6,1 1 1 1 1,2
2022-03-04 15:26:39.053815,0.5,4 5 4 5 6,1 1 1 1 1,2
2022-03-04 15:26:41.492810,0.4,4 5 4 5 6,1 1 1 1 1,2
2022-03-04 15:26:43.970814,0.4,4 5 4 5 6,1 1 1 1 1,2
2022-03-04 15:26:46.474810,0.4,4 5 4 5 6,1 1 1 1 1,2
2022-03-04 15:26:48.855812,0.4,4 5 4 5 6,1 1 1 1 1,2
2022-03-04 15:26:51.680565,0.4,4 5 4 5 6,1 1 1 1 1,2
2022-03-04 15:26:54.958413,0.6,4 5 4 5 6,1 1 1 1 1,2
2022-03-04 15:26:57.305118,0.4,4 4 4 5 6,1 1 1 1 1,2
2022-03-04 15:26:59.668567,0.4,4 4 3 5 6,1 1 1 1 1,2
2022-03-04 15:27:02.010798,0.4,4 4 3 5 6,1 1 1 1 1,2
2022-03-04 15:27:04.496802,0.4,4 4 3 5 6,1 1 1 1 1,2
2022-03-04 15:27:07.106831,0.4,4 4 3 5 6,1 1 1 1 1,2
2022-03-04 15:27:09.830953,0.4,4 4 3 5 6,1 1 1 1 1,2
2022-03-04 15:27:12.496305,0.5,4 4 3 5 6,1 1 1 1 1,2
2022-03-04 15:27:15.117199,0.4,4 4 3 5 6,1 1 1 1 1,2
2022-03-04 15:27:17.535060,0.4,4 4 3 5 6,1 1 1 1 1,2
2022-03-04 15:27:20.062265,0.4,4 4 3 5 6,1 1 1 1 1,2
2022-03-04 15:27:22.573249,0.5,4 4 3 5 6,1 1 1 1 1,2
2022-03-04 15:27:24.981495,0.4,4 4 3 5 1,1 1 1 1 1,2
2022-03-04 15:27:27.281932,0.4,1 1 3 1 1,1 1 1 1 1,2
2022-03-04 15:27:29.741762,0.4,1 1 1 1 1,1 1 1 1 1,2
2022-03-04 15:27:32.122276,0.4,1 1 1 1 1,1 1 1 1 1,2
2022-03-04 15:27:34.520310,0.4,1 1 1 1 1,1 1 1 1 1,2
2022-03-04 15:27:36.809868,0.4,1 1 1 1 1,1 1 1 1 1,2
2022-03-04 15:27:39.659972,0.4,1 1 1 1 1,1 1 1 1 1,2
2022-03-04 15:27:42.172752,0.5,1 1 1 1 1,1 1 1 1 1,2
2022-03-04 15:27:45.280410,0.9,1 1 1 1 1,1 1 1 1 1,14
2022-03-04 15:27:47.643035,0.4,1 1 1 1 1,1 1 1 1 1,14
2022-03-04 15:27:49.679883,0.5,1 1 1 1 1,1 1 1 1 1,14
2022-03-04 15:27:52.341898,0.4,1 1 1 1 1,1 1 1 1 1,14
2022-03-04 15:27:54.586273,0.5,1 1 1 1 1,1 1 1 1 2,14
2022-03-04 15:27:56.651871,0.5,1 1 1 1 1,1 2 1 2 2,14
2022-03-04 15:27:58.901624,0.5,1 1 1 1 1,1 2 1 2 2,14
2022-03-04 15:28:01.180462,0.6,1 1 1 1 1,1 2 1 2 2,14
2022-03-04 15:28:03.417717,0.5,1 1 1 1 1,1 2 1 2 2,14
2022-03-04 15:28:05.604270,0.5,1 1 1 1 1,1 2 1 2 2,14
2022-03-04 15:28:07.885326,0.5,1 1 1 1 1,1 2 1 2 2,14
2022-03-04 15:28:10.229241,0.6,1 1 1 1 1,1 2 1 2 2,14
2022-03-04 15:28:12.557931,0.4,1 1 1 1 1,1 2 1 2 2,14
2022-03-04 15:28:14.761257,0.6,1 1 1 1 1,1 2 1 2 2,14
2022-03-04 15:28:17.362667,0.5,1 1 1 1 1,1 2 1 2 2,14
2022-03-04 15:28:19.726935,0.6,1 1 1 1 1,1 2 1 2 2,14
2022-03-04 15:28:21.906406,0.5,1 1 1 1 1,1 2 1 2 2,14
2022-03-04 15:28:25.320743,0.5,1 1 1 1 1,1 2 1 2 184,14
2022-03-04 15:28:27.873985,0.5,1 1 1 1 1,1 187 1 89 184,14
2022-03-04 15:28:30.595869,0.4,1 1 1 1 1,1 187 162 89 184,14
2022-03-04 15:28:33.719457,0.6,1 1 1 1 1,1 187 162 89 184,14
2022-03-04 15:28:36.583599,0.5,1 1 1 1 1,1 187 162 89 184,14
2022-03-04 15:28:39.207626,0.5,1 1 1 1 1,1 187 162 89 184,14
2022-03-04 15:28:41.723118,0.5,1 1 1 2 4,1 187 162 89 184,14
2022-03-04 15:28:44.548555,0.5,1 4 4 2 4,1 187 162 89 184,14
2022-03-04 15:28:47.613394,0.4,1 4 4 2 4,1 187 162 89 184,14
2022-03-04 15:28:50.549144,0.4,1 4 4 2 4,1 187 162 89 184,14
2022-03-04 15:28:53.267984,0.4,1 4 4 2 4,1 187 162 89 184,14
2022-03-04 15:28:56.136165,0.5,1 4 4 2 4,1 187 162 89 184,14
2022-03-04 15:28:58.799474,0.4,1 4 4 2 4,178 187 162 77 184,14
2022-03-04 15:29:02.150193,0.4,1 4 4 2 4,178 187 162 77 184,14
2022-03-04 15:29:04.882445,0.5,1 4 4 2 4,178 187 162 77 184,14
2022-03-04 15:29:07.600021,0.5,1 4 4 2 4,178 187 162 77 184,14
2022-03-04 15:29:10.335022,0.5,1 4 4 2 4,178 187 162 77 184,14
2022-03-04 15:29:12.866029,0.5,4 4 4 4 4,178 187 162 77 184,14
2022-03-04 15:29:20.326754,0.5,4 4 4 4 4,178 187 162 77 184,14
2022-03-04 15:29:23.103916,0.4,4 4 4 4 4,178 187 162 77 184,14
2022-03-04 15:29:25.870193,0.4,4 4 4 4 4,178 187 162 77 39,14
2022-03-04 15:29:28.387836,0.4,4 4 4 4 4,178 37 162 77 39,14
2022-03-04 15:29:31.615604,0.5,4 4 4 4 4,178 37 50 77 39,14
2022-03-04 15:29:34.603238,0.4,4 4 4 4 4,178 37 50 77 39,14
2022-03-04 15:29:37.238575,0.4,4 4 4 4 4,178 37 50 77 39,14
2022-03-04 15:29:40.485263,0.4,4 4 4 4 4,178 37 50 77 39,14
2022-03-04 15:29:43.100535,0.4,4 4 4 4 4,178 37 50 77 39,14
2022-03-04 15:29:46.005656,0.4,4 4 4 4 4,178 37 50 77 39,14
2022-03-04 15:29:49.133391,0.5,4 4 4 4 4,178 37 50 77 39,14
2022-03-04 15:29:52.205858,0.5,4 4 4 4 4,178 37 50 77 39,14
2022-03-04 15:29:55.616412,0.4,4 4 4 4 4,178 37 50 77 39,14
2022-03-04 15:29:58.653171,0.4,4 4 4 4 4,38 37 50 54 39,2
2022-03-04 15:30:01.505800,0.4,4 4 4 4 4,38 37 50 54 39,2
2022-03-04 15:30:04.409512,0.4,4 4 4 4 4,38 37 50 54 39,2
2022-03-04 15:30:07.196892,0.4,4 4 4 4 4,38 37 50 54 39,2
2022-03-04 15:30:09.936530,0.5,4 4 4 4 4,38 37 50 54 39,2
2022-03-04 15:30:12.844118,0.4,4 4 4 4 4,38 37 50 54 39,2
2022-03-04 15:30:16.628502,0.4,4 4 4 4 4,38 37 50 54 39,2
2022-03-04 15:30:19.945861,0.4,4 4 4 4 4,38 37 50 54 39,2
2022-03-04 15:30:23.004878,0.4,4 4 4 4 4,38 37 50 54 39,2
2022-03-04 15:30:25.791306,0.4,4 4 4 4 4,38 37 50 54 49,2
2022-03-04 15:30:28.464702,0.4,4 4 4 4 4,40 48 50 54 49,2
2022-03-04 15:30:31.279474,0.4,4 4 4 4 4,40 48 46 54 49,2
2022-03-04 15:30:34.166368,0.4,4 4 4 4 4,40 48 46 54 49,2
2022-03-04 15:30:37.492395,0.4,4 4 4 4 4,40 48 46 54 49,2
2022-03-04 15:30:40.238787,0.5,4 4 4 4 4,40 48 46 54 49,2
2022-03-04 15:30:42.846950,0.4,4 4 4 4 4,40 48 46 54 49,2
2022-03-04 15:30:45.403535,0.5,4 4 4 4 4,40 48 46 54 49,2
2022-03-04 15:30:48.173071,0.4,4 4 4 4 4,40 48 46 54 49,2
2022-03-04 15:30:50.767778,0.4,4 4 4 4 4,40 48 46 54 49,2
2022-03-04 15:30:53.287953,0.4,4 4 4 4 4,40 48 46 54 49,2
2022-03-04 15:30:55.993821,0.5,4 4 4 4 4,40 48 46 54 13,2
2022-03-04 15:30:58.656287,0.4,4 4 4 4 4,1 1 46 21 13,2
2022-03-04 15:31:01.365180,0.4,4 4 4 4 4,1 1 12 21 13,2
2022-03-04 15:31:04.078940,0.4,4 4 4 4 4,1 1 12 21 13,2
2022-03-04 15:31:06.832205,0.4,4 4 4 4 4,1 1 12 21 13,2
2022-03-04 15:31:09.865788,0.4,4 4 4 4 4,1 1 12 21 13,2
2022-03-04 15:31:12.835784,0.4,4 4 4 4 4,1 1 12 21 13,2
2022-03-04 15:31:16.001785,0.4,4 4 4 4 4,1 1 12 21 13,2
2022-03-04 15:31:19.104784,0.4,4 4 4 4 4,1 1 12 21 13,2
2022-03-04 15:31:22.182923,0.4,4 4 4 4 4,1 1 12 21 13,2
2022-03-04 15:31:25.896166,0.4,4 4 4 4 4,1 1 12 21 1,2
2022-03-04 15:31:29.181316,0.4,4 4 4 4 4,1 1 12 1 1,2
2022-03-04 15:31:32.357066,0.4,4 4 4 4 4,1 1 12 1 1,2
2022-03-04 15:31:35.556258,0.4,4 4 4 4 4,1 1 12 1 1,2
2022-03-04 15:31:38.181240,0.4,4 4 4 4 4,1 1 12 1 1,2
2022-03-04 15:31:40.758945,0.4,4 4 4 4 4,1 1 12 1 1,2
2022-03-04 15:31:43.221113,0.4,4 4 4 4 4,1 1 12 1 1,2
2022-03-04 15:31:45.719653,0.4,4 4 4 4 4,1 1 12 1 1,2
2022-03-04 15:31:48.138022,0.4,4 4 4 4 4,1 1 12 1 1,2
2022-03-04 15:31:50.822042,0.4,4 4 4 4 4,1 1 12 1 1,2
2022-03-04 15:31:53.612404,0.4,4 4 4 4 4,1 1 12 1 1,2
2022-03-04 15:31:56.279404,0.4,4 4 4 4 4,1 1 12 1 1,2
2022-03-04 15:31:59.314779,0.4,4 4 4 4 4,1 1 12 1 1,2
2022-03-04 15:32:02.015280,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:04.487604,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:07.149605,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:09.627606,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:12.147605,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:14.579607,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:17.130613,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:19.679603,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:22.348601,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:25.176525,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:27.713530,0.5,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:30.388522,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:32.886523,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:35.184530,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:37.552523,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:39.930118,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:42.496411,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:45.338407,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:47.728432,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:50.193413,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:52.712462,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:55.342459,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:32:58.196249,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:00.967776,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:05.617340,1.2,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:08.350336,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:11.984172,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:14.601176,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:17.105249,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:19.788179,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:23.130585,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:25.761677,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:28.444079,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:31.080751,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:33.878271,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:36.661660,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:39.296367,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:41.951620,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:44.472323,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:47.119930,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:50.140295,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:53.708831,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:56.479834,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:33:59.114453,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:02.193354,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:04.602761,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:07.204168,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:10.906584,1.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:14.614530,1.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:17.202268,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:19.821618,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:22.558335,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:25.345157,0.4,4 4 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:28.038013,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:30.699960,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:33.175896,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:35.813135,0.5,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:38.395191,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:40.858573,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:43.146099,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:45.500697,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:47.887234,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:50.125989,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:52.393623,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:55.247636,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:57.571481,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:34:59.850941,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:35:02.335669,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:35:04.779916,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:35:07.217103,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:35:09.908779,0.5,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:35:12.389330,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:35:14.750059,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:35:17.145862,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:35:19.399509,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:35:22.024644,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:35:24.562519,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:35:27.072513,0.4,4 2 4 4 4,1 1 1 1 1,2
2022-03-04 15:35:29.361456,0.4,4 2 4 4 4,1 2 1 1 1,2
2022-03-04 15:35:31.631123,0.4,4 2 4 4 4,1 2 1 1 1,2
2022-03-04 15:35:33.763948,0.4,4 2 4 4 4,1 2 1 1 1,2
2022-03-04 15:35:35.903013,0.4,4 2 4 4 4,1 2 1 1 1,2
2022-03-04 15:35:38.545096,0.4,4 2 4 4 4,1 2 1 1 1,2
2022-03-04 15:35:42.726572,0.4,4 2 4 4 4,1 2 1 1 1,2
2022-03-04 15:35:45.108756,0.4,4 2 4 4 4,1 2 1 1 1,2
2022-03-04 15:35:48.544293,0.4,4 2 4 4 4,1 2 1 1 1,2
2022-03-04 15:35:51.093850,0.4,4 2 4 4 4,1 2 1 1 1,2
2022-03-04 15:35:53.489400,0.4,4 2 4 4 4,1 2 1 1 1,2
2022-03-04 15:35:56.367012,0.4,4 2 4 2 2,1 2 1 1 1,2
